-0.065096695,-0.10139663,-0.089296649,-0.12156325,-0.14172989,-0.12559658,-0.13769656,-0.13769656,-0.16189651,-0.15382986,-0.17399649,-0.14576321,-0.15786319,-0.17399649,-0.17399649,-0.19012979,-0.18609647,-0.17399649,-0.19012979,-0.18206314,-0.17802982,-0.21432975,-0.2062631,-0.19012979,-0.19012979,-0.21029643,-0.19416312,-0.2062631,-0.19819644,-0.22642972,-0.24659636,-0.21836307,-0.12559658,-0.077196671,-0.044930065,0.0075031706,-0.024763436,-0.057030042,-0.14172989,-0.28692961,-0.28289629,-0.21029643,-0.3151629,-0.32322955,-0.3151629,-0.31112957,-0.30709625,-0.29902959,-0.29096294,-0.27079631,-0.25869633,-0.15382986,1.1650677,1.6006668,-1.0935948,-3.9128895,-5.5746198,-4.0258226,-2.1825927,-1.0008283,-0.46036262,-0.26676298,-0.13366324,-0.085263324,-0.04089674,0.0034698444,0.0276698,0.07606971,0.088169687,0.16076955,0.23336941,0.2454694,0.33016924,0.42696906,0.51973555,0.62460202,0.7778684,0.99163468,1.2417009,1.5200003,1.862833,2.2096991,2.5081652,2.778398,2.9316644,2.8429312,2.5283318,1.9192997,1.3627007,0.74963512,0.44713568,0.20916946,0.07606971,-0.004596807,-0.016696784,-0.04089674,-0.024763436,0.0034698444,0.019603148,-0.004596807,0.039769777,0.039769777,0.07606971,0.059936406,0.055903081,0.043803103,0.051869755,0.0075031706,-0.044930065,-0.048963391,-0.04089674,-0.057030042,-0.12156325,-0.12559658,-0.1134966,-0.1134966,-0.14979654,-0.17802982,-0.12559658,-0.17399649,-0.16189651,-0.19012979,-0.19012979,-0.17802982,-0.17399649,-0.23449638,-0.2062631,-0.2062631,-0.17399649,-0.2062631
0.097259755,0.093012067,0.093012067,0.15247981,0.13548903,0.17371829,0.17796599,0.19070909,0.17371829,0.19070909,0.16947061,0.15247981,0.13548903,0.11849825,0.097259755,0.093012067,0.063278187,0.054782794,0.037792008,0.025048918,0.012305828,0.02080122,-0.0046849588,0.02080122,-0.00043726205,-0.013180352,-0.013180352,-0.021675745,-0.021675745,-0.017428049,-0.034418835,-0.017428049,-0.030171138,-0.042914228,0.067525884,0.10575515,0.12699363,0.24592915,0.22893835,0.16947061,-0.00043726205,-0.08963889,-0.11937277,-0.14061125,-0.20857439,-0.14910665,-0.20007901,-0.21282209,-0.17459283,-0.17034513,-0.16184973,-0.14485895,-0.14061125,-0.08963889,1.1846701,2.0044755,-0.29777603,-3.9635382,-6.3295052,-5.2251041,-3.1564758,-1.6018189,-0.68006871,-0.31051911,-0.20857439,-0.085391194,-0.068400408,-0.0046849588,0.0038104343,0.07177358,0.08451667,0.15672751,0.19920447,0.29265381,0.42433239,0.5475156,0.75990043,0.98927601,1.2526332,1.4905042,1.7708522,2.0044755,2.1361542,2.1531449,2.0427048,1.7071368,1.2398901,0.81512049,0.46256167,0.24168145,0.10575515,0.037792008,0.02080122,-0.021675745,-0.081143498,-0.064152712,-0.042914228,-0.068400408,-0.017428049,-0.030171138,0.025048918,0.03354431,0.029296614,-0.00043726205,-0.034418835,-0.0046849588,-0.017428049,-0.017428049,-0.055657318,-0.072648104,-0.059905014,-0.11512507,-0.093886588,-0.076895802,-0.12362047,-0.11087737,-0.11937277,-0.11087737,-0.10662968,-0.098134284,-0.15335434,-0.17884051,-0.19158361,-0.17034513,-0.17034513,-0.19158361,-0.14485895,-0.18308821,-0.12362047,-0.08963889
0.021633717,0.0075562752,0.04040364,0.035711159,0.049788601,0.049788601,0.073251004,0.054481082,0.063866043,0.068558524,0.068558524,0.035711159,0.021633717,0.035711159,0.021633717,0.021633717,0.0028637942,-0.0065211667,-0.0018286858,-0.020598609,0.016941236,-0.011213647,-0.015906128,-0.039368531,-0.025291089,-0.02998357,-0.03467605,0.20933294,-0.039368531,-0.053445973,-0.039368531,-0.039368531,-0.025291089,-0.011213647,0.068558524,0.11079085,0.18117806,0.14363821,0.18117806,0.04040364,-0.062830934,-0.14729559,-0.16606551,-0.15668055,-0.16137303,-0.16137303,-0.15198807,-0.16137303,-0.13791063,-0.14729559,-0.16137303,-0.12852567,-0.10975574,0.51903667,1.8376237,-0.11444822,-2.6483878,-5.0650153,-5.3934889,-3.4367245,-1.986748,-0.86055264,-0.32091737,-0.15668055,-0.062830934,0.0028637942,0.054481082,0.10609837,0.13425325,0.18587054,0.23748783,0.32195248,0.40172465,0.49088178,0.64104117,0.85220279,1.1055967,1.3824531,1.7578515,2.1050951,2.4101064,2.6447304,2.7573499,2.6869627,2.3397192,1.7860064,1.1759839,0.66450357,0.26095023,0.09671341,-0.015906128,-0.090985818,-0.10037078,-0.1191407,-0.12383319,-0.1191407,-0.1191407,-0.10975574,-0.10506326,-0.090985818,-0.095678299,-0.076908376,-0.10506326,-0.10037078,-0.10506326,-0.12383319,-0.15198807,-0.17545047,-0.15198807,-0.17075799,-0.18014295,-0.20360536,-0.22237528,-0.2176828,-0.23176024,-0.2411452,-0.25053016,-0.25053016,-0.25522264,-0.25991512,-0.27868505,-0.27868505,-0.27868505,-0.27868505,-0.28337753,-0.29276249,-0.28807001,-0.18952791,-0.10506326,-0.048753492
0.095440057,0.028157909,0.12347429,0.089833214,0.061798985,0.011337371,0.016944217,-0.027910551,0.028157909,0.028157909,0.056192139,0.0057305254,0.00012367912,0.016944217,-0.0054831669,-0.072765319,0.033764755,-0.027910551,-0.055944781,0.022551063,0.039371601,0.0057305254,0.033764755,-0.011090013,-0.016696859,-0.0054831669,-0.033517397,-0.016696859,-0.027910551,-0.016696859,0.022551063,0.095440057,0.14590168,0.16272221,0.24121805,0.30289336,0.095440057,-0.061551626,-0.078372164,-0.19050909,-0.11762009,-0.21293647,-0.25779123,-0.25779123,-0.21854332,-0.16247485,-0.21293647,-0.17368854,-0.15126116,-0.14004747,0.22439751,1.5700405,3.2857355,0.58884251,-3.8854206,-5.870244,-4.3900367,-2.4332474,-0.99789486,-0.43160346,-0.20732962,-0.18490224,-0.095192702,0.084226368,0.039371601,0.044978446,0.089833214,0.1010469,0.17954275,0.23000436,0.19636329,0.27485913,0.33092759,0.47109874,0.58323566,0.71219312,0.89161219,1.1214929,1.4186557,1.65975,1.9064513,2.1924004,2.3325716,2.3998538,2.2708963,1.9625198,1.5083653,1.0317833,0.55520143,0.31410705,0.10665375,-0.0054831669,-0.072765319,-0.10079955,-0.089585856,-0.11762009,-0.072765319,-0.055944781,-0.061551626,-0.067158472,-0.089585856,-0.027910551,-0.055944781,-0.050337934,-0.061551626,-0.078372164,-0.15126116,-0.15126116,-0.16247485,-0.17368854,-0.25218439,-0.26339808,-0.24657754,-0.28021862,-0.26900493,-0.28582546,-0.33068024,-0.31385969,-0.34189393,-0.34750077,-0.35310762,-0.36992816,-0.38674869,-0.39235554,-0.44281715,-0.40356923,-0.4372103,-0.38674869,-0.43160346,-0.43160346
-0.010517245,-0.019927412,-0.015222329,-0.015222329,-0.019927412,-0.034042662,-0.038747745,-0.048157912,-0.052862996,-0.052862996,-0.052862996,-0.057568079,-0.076388412,-0.076388412,-0.081093495,-0.085798578,-0.095208746,-0.085798578,-0.099913829,-0.085798578,-0.090503662,-0.095208746,-0.090503662,-0.085798578,-0.095208746,-0.081093495,-0.090503662,-0.066978245,-0.024632496,0.060059004,0.097699668,0.14004542,0.092994587,0.060059004,-0.085798578,-0.16107991,-0.13755449,-0.18460533,-0.18931041,-0.13755449,-0.17519516,-0.17049008,-0.17049008,-0.165785,-0.15166975,-0.13755449,-0.13755449,-0.15637483,0.87874351,1.5515704,-0.66452383,-3.2899603,-5.3460817,-4.96497,-3.0782315,-1.6996421,-0.72568991,-0.26459175,-0.109324,-0.019927412,0.031828505,0.074174254,0.11652001,0.16827592,0.20591659,0.26708267,0.34706909,0.43176059,0.54938767,0.71877067,0.92579434,1.189279,1.4809942,1.8291704,2.1773465,2.487882,2.718431,2.7937124,2.6760853,2.3137939,1.7303636,1.132818,0.6528995,0.33765892,0.14004542,0.041238671,-0.019927412,-0.057568079,-0.048157912,-0.066978245,-0.062273162,-0.038747745,-0.029337579,-0.024632496,-0.019927412,-0.0011070789,-0.0011070789,-0.010517245,-0.029337579,-0.029337579,-0.043452828,-0.057568079,-0.081093495,-0.090503662,-0.10461891,-0.10461891,-0.11873416,-0.12814433,-0.13755449,-0.15166975,-0.17049008,-0.16107991,-0.17990024,-0.165785,-0.17519516,-0.17990024,-0.19872058,-0.17990024,-0.19872058,-0.21283583,-0.18931041,-0.20813075,-0.20813075,-0.17049008,-0.066978245,-0.024632496,0.0083030877,-0.024632496,-0.048157912,-0.24106632
0.016421988,0.048101286,0.063940935,0.074500701,0.069220818,0.085060466,0.1378593,0.095620234,0.085060466,0.053381168,0.048101286,0.021701871,0.021701871,0.011142105,0.011142105,0.00058233901,-0.004697544,0.0058622219,-0.025817076,-0.046936608,-0.020537193,-0.036376841,-0.046936608,-0.057496374,-0.078615906,-0.06805614,-0.031096959,-0.025817076,-0.031096959,-0.041656725,-0.009977427,0.021701871,0.12729953,0.16425871,0.24345695,0.22761731,0.35961438,0.11145988,-0.009977427,-0.052216491,-0.15781415,-0.10501532,-0.20005321,-0.16309404,-0.15781415,-0.18421357,-0.16837391,-0.14725438,-0.16837391,-0.14725438,-0.10501532,0.51273099,2.4874072,3.5697832,0.10090011,-4.8833094,-6.6309507,-4.6140354,-2.7977556,-1.2718694,-0.54852549,-0.28453134,-0.20005321,-0.13669462,-0.062776257,-0.046936608,-0.01525731,0.00058233901,0.058661052,0.11145988,0.1695386,0.24873684,0.33321497,0.44937239,0.6341683,0.80840444,1.0301595,1.2149555,1.3839117,1.4683899,1.4789496,1.4208708,1.2255152,1.0565589,0.71864643,0.45465228,0.25401672,0.14841907,0.069220818,0.0058622219,-0.009977427,-0.020537193,-0.036376841,-0.020537193,-0.004697544,0.032261637,0.021701871,0.079780584,0.063940935,0.074500701,0.095620234,0.074500701,0.074500701,0.053381168,0.042821403,0.053381168,0.021701871,0.011142105,-0.020537193,-0.01525731,-0.078615906,-0.073336023,-0.094455554,-0.046936608,-0.041656725,-0.062776257,-0.099735438,-0.099735438,-0.089175672,-0.094455554,-0.099735438,-0.083895789,-0.046936608,-0.089175672,-0.099735438,-0.036376841,-0.078615906,-0.062776257,0.0058622219,0.1378593
0.12051734,0.14283537,0.11605373,0.16961699,0.15622617,0.21425304,0.22318025,0.21871664,0.18747141,0.15176257,0.18300781,0.16961699,0.16961699,0.12944455,0.11159013,0.12498094,0.066954076,0.089272097,0.10712652,0.058026866,0.071417682,0.062490471,0.071417682,0.075881286,0.084808501,0.026781631,-1.7466844e-10,-0.013390815,0.0089272104,0.0089272104,-0.013390815,0.03570884,-0.004463605,0.058026866,0.093735703,0.12944455,0.21871664,0.1740806,0.24103467,-0.00892721,-0.066954076,-0.10712652,-0.16961699,-0.1740806,-0.18300781,-0.21871665,-0.15622618,-0.22764385,-0.13837176,-0.15622618,-0.16515338,-0.13837176,-0.12498094,0.71864041,2.2184118,0.67846797,-2.6379906,-5.7446597,-5.8741042,-3.718183,-2.1648485,-0.90611183,-0.45528772,-0.21425305,-0.12051734,-0.066954076,-0.02678163,0.049099656,0.053563261,0.10266291,0.16515339,0.20978944,0.29459793,0.38833365,0.50438738,0.66954076,0.84808496,1.1426829,1.4863805,1.7318788,1.9907679,2.1336032,2.2050209,2.146994,1.8702505,1.4194264,0.93289346,0.57580506,0.29459793,0.12944455,0.040172446,-0.01785442,-0.031245236,-0.071417681,-0.04463605,-0.071417681,-0.053563261,-0.049099656,-0.004463605,-0.00892721,-0.01785442,-0.022318025,-0.01785442,-0.022318025,-0.02678163,-0.058026866,-0.066954076,-0.10712652,-0.093735706,-0.10712652,-0.10712652,-0.16961699,-0.1785442,-0.16515338,-0.18300781,-0.16515338,-0.18300781,-0.20532584,-0.20978944,-0.19639862,-0.20086223,-0.20978944,-0.20978944,-0.24549828,-0.23657107,-0.22318025,-0.23210746,-0.22764385,-0.13837176,-0.084808496
0.03420156,-0.0035534087,0.049303547,0.019099572,-0.02620639,-0.041308377,-0.018655396,-0.063961359,-0.079063346,-0.056410364,0.003997585,-0.094165333,-0.056410364,-0.033757384,-0.12436931,-0.063961359,-0.02620639,-0.10926732,-0.10926732,-0.10926732,-0.094165333,-0.02620639,-0.056410364,-0.12436931,-0.1394713,-0.1394713,-0.071512352,-0.16967527,-0.063961359,0.079507522,0.019099572,0.11726249,0.13236448,0.21542541,0.049303547,-0.1394713,-0.18477726,-0.1394713,-0.38110309,-0.42640906,-0.41130707,-0.41130707,-0.32069515,-0.31314415,-0.35089911,-0.2527362,-0.23008322,-0.17722627,0.63828105,3.6511275,5.2519382,0.88746384,-5.2514941,-5.6063907,-3.9451721,-2.2386475,-1.0380396,-0.51702098,-0.23008322,-0.19232826,-0.23763421,-0.14702229,-0.1394713,-0.14702229,-0.041308377,-0.056410364,0.056854541,0.003997585,0.09460951,0.049303547,0.17011945,0.26073137,0.32113932,0.50236317,0.53256714,0.69113801,0.81950491,0.98562677,1.0837897,1.2197076,1.2197076,1.0988917,0.93276981,0.66093404,0.49481217,0.35134329,0.15501746,0.026650567,0.026650567,-0.079063346,-0.011104403,-0.063961359,0.049303547,-0.02620639,0.019099572,0.026650567,0.049303547,0.079507522,0.049303547,0.1021605,0.071956528,0.079507522,0.079507522,0.049303547,-0.0035534087,0.064405535,0.019099572,0.056854541,0.049303547,0.003997585,-0.056410364,0.064405535,-0.02620639,0.003997585,0.019099572,0.03420156,0.003997585,-0.041308377,0.03420156,-0.041308377,0.087058516,0.049303547,0.09460951,0.1021605,0.079507522,0.13991547,0.13991547,0.1097115,0.026650567,0.1097115
-0.10343251,-0.070322981,-0.075052915,-0.075052915,-0.093972649,-0.089242715,-0.13181211,-0.11762231,-0.15073185,-0.14600192,-0.16492165,-0.11289238,-0.14127198,-0.12708218,-0.14127198,-0.17438152,-0.14600192,-0.11289238,-0.15073185,-0.16492165,-0.15546178,-0.16019172,-0.15073185,-0.16019172,-0.16492165,-0.13181211,-0.15546178,-0.14600192,-0.12235225,-0.041943381,0.019545755,0.095224694,0.047925355,0.066845089,-0.079782849,-0.14600192,-0.25006045,-0.26425025,-0.22168086,-0.23587066,-0.27371012,-0.24533051,-0.25006045,-0.23587066,-0.22168086,-0.20276112,-0.22168086,-0.20276112,0.13306415,1.8594899,0.24658256,-2.3028516,-4.7718768,-5.5996152,-3.7880507,-2.2839319,-1.0446893,-0.42506799,-0.22641079,-0.13181211,-0.037213447,0.0053559536,0.033735555,0.071575022,0.12833422,0.16617369,0.22766283,0.32699143,0.43577989,0.57767791,0.74795551,1.0081018,1.2682482,1.6513728,1.9635484,2.2804539,2.5264105,2.7014181,2.6730384,2.4507316,1.9824682,1.4006863,0.85674398,0.49726903,0.26077237,0.099954618,0.052655289,0.033735555,-0.004103913,-0.004103913,0.014815821,0.00062602045,0.014815821,0.0053559536,0.095224694,0.057385222,0.081034889,0.081034889,0.095224694,0.085764823,0.062115155,0.047925355,0.00062602045,0.029005621,0.010085887,-0.023023647,-0.027753581,-0.037213447,-0.051403247,-0.041943381,-0.075052915,-0.060863115,-0.098702583,-0.089242715,-0.10343251,-0.079782849,-0.098702583,-0.089242715,-0.084512781,-0.084512781,-0.084512781,-0.089242715,-0.11289238,-0.10816245,-0.11762231,-0.089242715,-0.023023647,0.019545755,0.13306415,0.11414442
-0.15776459,-0.14786335,-0.14786335,-0.14291273,-0.088455917,-0.098357156,-0.098357156,-0.033999106,-0.07360406,-0.038949725,-0.038949725,-0.07360406,-0.019147247,-0.048850964,-0.098357156,-0.088455917,-0.16766582,-0.12806088,-0.16766582,-0.16766582,-0.17261645,-0.13796211,-0.18746831,-0.21717202,-0.20232016,-0.17756706,-0.17261645,-0.16271521,-0.18251768,-0.18251768,-0.18251768,-0.14786335,-0.063702821,0.010556468,0.10956885,0.11451947,0.094716998,0.040260184,-0.07360406,-0.22707325,-0.25182635,-0.26172759,-0.20727078,-0.25677697,-0.26172759,-0.21717202,-0.24192511,-0.19736954,-0.17756706,-0.17756706,-0.14786335,0.0006552293,1.6541621,0.83730989,-1.9498888,-4.6232231,-5.5638408,-4.365791,-2.583568,-1.2469008,-0.47955484,-0.20232016,-0.093406537,-0.014196628,0.010556468,0.074914519,0.1194701,0.13927257,0.23333433,0.25808743,0.37690229,0.41650725,0.55017397,0.70859378,0.9165198,1.2333594,1.5105941,1.8571374,2.1739771,2.421508,2.5997303,2.6244834,2.4264587,1.9214955,1.3620756,0.8670136,0.50066778,0.29769239,0.16402567,0.06006266,-0.0042953899,0.035309564,0.045210803,0.020457706,0.025408325,0.030358945,0.045210803,0.055112041,0.045210803,0.045210803,0.094716998,0.084815757,0.074914519,0.06006266,0.050161422,0.045210803,0.030358945,0.035309564,0.025408325,0.040260184,-0.0042953899,-0.029048486,-0.029048486,-0.019147247,-0.033999106,-0.048850964,-0.043900344,-0.048850964,-0.053801582,-0.038949725,-0.048850964,-0.058752202,-0.083505299,-0.038949725,0.045210803,0.089766375,0.12442071,0.074914519,0.089766375,-0.043900344
